subject_type,subject_name,predicate,object_type,object_name,reason,evidence,confidence,source,subject_wikidata,object_wikidata
person,Robert Mayr,ceo_of,company,DATEV,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104067456,http://www.wikidata.org/entity/Q1151743
person,Robert Mayr,ceo_of,company,DATEV,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104067456,http://www.wikidata.org/entity/Q1151743
person,Robert Mayr,ceo_of,company,DATEV,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104067456,http://www.wikidata.org/entity/Q1151743
person,Robert Mayr,ceo_of,company,DATEV,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104067456,http://www.wikidata.org/entity/Q1151743
person,Robert Mayr,ceo_of,company,DATEV,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104067456,http://www.wikidata.org/entity/Q1151743
person,Robert Mayr,ceo_of,company,DATEV,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104067456,http://www.wikidata.org/entity/Q1151743
person,Carl Woermann,founded,company,C. Woermann,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q50825044
person,Carl Woermann,founded,company,C. Woermann,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q50825044
person,Carl Woermann,founded,company,Hamburg Süd,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q565050
person,Carl Woermann,founded,company,Hamburg Süd,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q565050
person,Carl Woermann,founded,company,Hamburg Süd,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q565050
person,Carl Woermann,founded,company,Hamburg Süd,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q565050
person,Carl Woermann,founded,company,Hamburg Süd,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q565050
person,Carl Woermann,founded,company,Hamburg Süd,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q565050
person,Carl Woermann,founded,company,Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q696056
person,Carl Woermann,founded,company,Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q696056
person,Carl Woermann,founded,company,Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q696056
person,Carl Woermann,founded,company,Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q696056
person,Carl Woermann,founded,company,Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q696056
person,Carl Woermann,founded,company,Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1041173,http://www.wikidata.org/entity/Q696056
person,Albert Weil,founded,company,Albert Weil,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104191226,http://www.wikidata.org/entity/Q104191207
person,Louis Helbig,founded,company,Bbg Berliner Baugenossenschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104203272,http://www.wikidata.org/entity/Q812774
person,Louis Helbig,founded,company,Bbg Berliner Baugenossenschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104203272,http://www.wikidata.org/entity/Q812774
person,Louis Helbig,founded,company,Bbg Berliner Baugenossenschaft,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104203272,http://www.wikidata.org/entity/Q812774
person,Heinrich Lanz,founded,company,Heinrich Lanz AG,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104281,http://www.wikidata.org/entity/Q881627
person,Heinrich Lanz,founded,company,Heinrich Lanz AG,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104281,http://www.wikidata.org/entity/Q881627
person,Wilhelm Emil Fein,founded,company,Fein,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104282,http://www.wikidata.org/entity/Q1022384
person,Wilhelm Emil Fein,founded,company,Fein,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104282,http://www.wikidata.org/entity/Q1022384
person,Jules Ouaki,founded,company,Tati Barbès,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104418920,http://www.wikidata.org/entity/Q109845346
person,Joachim Schulz,ceo_of,company,AURORA Konrad G. Schulz GmbH & Co. KG,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104504232,http://www.wikidata.org/entity/Q106560674
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carsten Spohr,ceo_of,company,Lufthansa,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1045681,http://www.wikidata.org/entity/Q9325
person,Carl Herlitz,founded,company,Herlitz,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104636,http://www.wikidata.org/entity/Q315859
person,Mélanie Christin,founded,company,Atelier 801,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104704616,http://www.wikidata.org/entity/Q21708180
person,Diane Landais,founded,company,Accidental Queens,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104707029,http://www.wikidata.org/entity/Q61630095
person,Diane Landais,founded,company,Accidental Queens,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104707029,http://www.wikidata.org/entity/Q61630095
person,Casimir Katz,founded,company,Casimir Katz Verlag,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1047472,http://www.wikidata.org/entity/Q125534896
person,Caspar August Neuhaus,founded,company,August Neuhaus,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1047805,http://www.wikidata.org/entity/Q124904540
person,Giuliano Schindler,ceo_of,company,NETZFABRIK,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104805147,http://www.wikidata.org/entity/Q104805140
person,Giuliano Schindler,ceo_of,company,NETZFABRIK,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104805147,http://www.wikidata.org/entity/Q104805140
person,Giuliano Schindler,ceo_of,company,NETZFABRIK,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104805147,http://www.wikidata.org/entity/Q104805140
person,Giuliano Schindler,ceo_of,company,NETZFABRIK,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104805147,http://www.wikidata.org/entity/Q104805140
person,Julie Laforge,founded,company,Les p'tits papiers,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104819457,http://www.wikidata.org/entity/Q104819430
person,Carolus Magnus Hutschenreuther,founded,company,Hutschenreuther,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104829,http://www.wikidata.org/entity/Q430822
person,Carolus Magnus Hutschenreuther,founded,company,Hutschenreuther,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104829,http://www.wikidata.org/entity/Q430822
person,Carolus Magnus Hutschenreuther,founded,company,Hutschenreuther,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104829,http://www.wikidata.org/entity/Q430822
person,Carolus Magnus Hutschenreuther,founded,company,Hutschenreuther,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104829,http://www.wikidata.org/entity/Q430822
person,Johann Philipp Bethmann,founded,company,Bethmann Bank,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104855,http://www.wikidata.org/entity/Q1184020
person,Konrad David Gerhard Beckmann,founded,company,Franz Beckmann,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104870315,http://www.wikidata.org/entity/Q81851082
person,René Peaucelle,founded,company,Peaucelle Coquet,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104889158,http://www.wikidata.org/entity/Q104887097
person,Ludwig Schiwy,founded,company,Ludwig Schiwy,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q104915645,http://www.wikidata.org/entity/Q128946407
person,Stefan Schörghuber,ceo_of,company,Schörghuber Unternehmensgruppe,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105014,http://www.wikidata.org/entity/Q1301938
person,Stefan Schörghuber,ceo_of,company,Schörghuber Unternehmensgruppe,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105014,http://www.wikidata.org/entity/Q1301938
person,Stefan Schörghuber,ceo_of,company,Schörghuber Unternehmensgruppe,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105014,http://www.wikidata.org/entity/Q1301938
person,August Batschari,founded,company,Batschari,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105044378,http://www.wikidata.org/entity/Q393125
person,Benjamin Reichert,founded,company,SK Gaming,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105096,http://www.wikidata.org/entity/Q1358792
person,Axel Ruske,founded,company,Braingame Publishing,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105107042,http://www.wikidata.org/entity/Q105106371
person,Axel Ruske,founded,company,Braingame Publishing,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105107042,http://www.wikidata.org/entity/Q105106371
person,Axel Ruske,founded,company,Braingame Publishing,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105107042,http://www.wikidata.org/entity/Q105106371
person,Axel Ruske,founded,company,Braingame Publishing,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105107042,http://www.wikidata.org/entity/Q105106371
person,Traugott Golde,founded,company,Traugott Golde AG,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105125661,http://www.wikidata.org/entity/Q116460154
person,Kirsten Krüger,founded,company,KitKatClub,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105190187,http://www.wikidata.org/entity/Q322135
person,Christoph Klenzenorf,ceo_of,company,Kater Club,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105190917,http://www.wikidata.org/entity/Q105190817
person,Dagmar Stühler,founded,company,Galerie Stühler,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105394255,http://www.wikidata.org/entity/Q107124214
person,Dagmar Stühler,founded,company,Galerie Stühler,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105394255,http://www.wikidata.org/entity/Q107124214
person,Björn Martenson,founded,company,AMUNT,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105427245,http://www.wikidata.org/entity/Q130600716
person,Melanie Nützel,founded,company,Tragwerk,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105476017,http://www.wikidata.org/entity/Q107304942
person,Melanie Nützel,founded,company,Tragwerk,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q105476017,http://www.wikidata.org/entity/Q107304942
person,Jacques-Rémy Girerd,founded,company,Folimage,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q1054961,http://www.wikidata.org/entity/Q496797
